,Unnamed: 0,abv,ibu,id,name_x,style,brewery_id,ounces,name_y,city,state,region
652,1206,0.052000000000000005,30.0,2036,Getaway,German Pilsener,244,16.0,Lift Bridge Brewing Company,Stillwater,MN,midwest
653,1207,0.06,30.0,1168,Farm Girl Saison,Saison / Farmhouse Ale,244,16.0,Lift Bridge Brewing Company,Stillwater,MN,midwest
654,1208,0.058,40.0,1832,Adam's Stout,American Stout,298,12.0,Liquid Hero Brewery,York,PA,northeast
655,1209,0.057,42.0,1688,American Hero,American Amber / Red Ale,298,12.0,Liquid Hero Brewery,York,PA,northeast
656,1210,0.052000000000000005,20.0,1687,Schweet Ale,Fruit / Vegetable Beer,298,12.0,Liquid Hero Brewery,York,PA,northeast
657,1211,0.065,75.0,1686,Irregardless IPA,American IPA,298,12.0,Liquid Hero Brewery,York,PA,northeast
658,1212,0.057,40.0,2434,Peach Pale Ale,American Pale Ale (APA),104,12.0,Lone Tree Brewing Company,Lone Tree,CO,west
659,1215,0.057,47.0,2329,Peacemaker Pale Ale,American Pale Ale (APA),149,12.0,Lonerider Brewing Company,Raleigh,NC,south
660,1216,0.058,11.0,2327,Shotgun Betty,Hefeweizen,149,12.0,Lonerider Brewing Company,Raleigh,NC,south
661,1217,0.061,30.0,2326,Sweet Josie,American Brown Ale,149,12.0,Lonerider Brewing Company,Raleigh,NC,south
662,1218,0.059,42.0,1926,Long Trail IPA,English India Pale Ale (IPA),268,12.0,Long Trail Brewing Company,Bridgewater Corners,VT,northeast
663,1219,0.046,30.0,1924,Long Trail Ale,American Amber / Red Ale,268,12.0,Long Trail Brewing Company,Bridgewater Corners,VT,northeast
664,1220,0.07200000000000001,33.0,1090,Double Bag,Altbier,268,16.0,Long Trail Brewing Company,Bridgewater Corners,VT,northeast
665,1221,0.04,8.0,574,Blackbeary Wheat,Fruit / Vegetable Beer,268,12.0,Long Trail Brewing Company,Bridgewater Corners,VT,northeast
666,1222,0.046,30.0,573,Long Trail Ale (1),Altbier,268,12.0,Long Trail Brewing Company,Bridgewater Corners,VT,northeast
667,1223,0.046,8.0,2584,Gose,Gose,41,16.0,Lost Nation Brewing,East Fairfield,VT,northeast
668,1224,0.048,20.0,2583,Vermont Pilsner,German Pilsener,41,16.0,Lost Nation Brewing,East Fairfield,VT,northeast
669,1227,0.062,65.0,1309,Face Plant IPA,American IPA,430,12.0,Lost Rhino Brewing Company,Ashburn,VA,south
670,1228,0.056,55.0,1308,Rhino Chasers Pilsner,Czech Pilsener,430,12.0,Lost Rhino Brewing Company,Ashburn,VA,south
671,1229,0.052000000000000005,29.0,1571,Slow Hand Stout,American Stout,377,16.0,Lucette Brewing Company,Menominee,WI,midwest
672,1233,0.038,18.0,2033,Pub Ale,English Dark Mild Ale,245,12.0,Lucky Town Brewing Company,Jackson,MS,south
673,1234,0.051,31.0,2032,Ballistic Blonde,Belgian Pale Ale,245,12.0,Lucky Town Brewing Company,Jackson,MS,south
674,1236,0.053,20.0,1153,Lumberyard Pilsner,American Pilsner,158,12.0,Lumberyard Brewing Company,Flagstaff,AZ,west
675,1240,0.051,32.0,961,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,485,12.0,MacTarnahans Brewing Company,Portland,OR,west
676,1244,0.043,18.0,2209,Sol Drifter,American Blonde Ale,91,12.0,Madtree Brewing Company,Cincinnati,OH,midwest
677,1246,0.079,18.0,1994,The Great Pumpcan,Fruit / Vegetable Beer,91,16.0,Madtree Brewing Company,Cincinnati,OH,midwest
678,1247,0.047,11.0,1816,LIFT,Kölsch,91,12.0,Madtree Brewing Company,Cincinnati,OH,midwest
679,1248,0.05,40.0,1815,SPRYE,American Pale Ale (APA),91,12.0,Madtree Brewing Company,Cincinnati,OH,midwest
680,1249,0.069,70.0,1126,Psychopathy,American IPA,91,12.0,Madtree Brewing Company,Cincinnati,OH,midwest
681,1250,0.07,32.0,1125,Gnarly Brown,American Brown Ale,91,12.0,Madtree Brewing Company,Cincinnati,OH,midwest
682,1251,0.06,30.0,1124,Happy Amber,American Amber / Red Ale,91,12.0,Madtree Brewing Company,Cincinnati,OH,midwest
683,1252,0.051,20.0,1813,#9,Fruit / Vegetable Beer,303,16.0,Magic Hat Brewing Company,South Burlington,VT,northeast
684,1253,0.055,13.0,1113,Elder Betty,Hefeweizen,303,12.0,Magic Hat Brewing Company,South Burlington,VT,northeast
685,1261,0.045,21.0,1625,Belgian Style Session Ale,Belgian Pale Ale,356,12.0,Manayunk Brewing Company,Philadelphia,PA,northeast
686,1264,0.05,18.0,1484,Summer Paradise,American Pale Wheat Ale,356,12.0,Manayunk Brewing Company,Philadelphia,PA,northeast
687,1265,0.09,30.0,1356,Monk from the 'Yunk,Tripel,356,12.0,Manayunk Brewing Company,Philadelphia,PA,northeast
688,1266,0.06,14.0,1355,Schuylkill Punch,Fruit / Vegetable Beer,356,12.0,Manayunk Brewing Company,Philadelphia,PA,northeast
689,1267,0.085,85.0,1334,Dreamin' Double IPA,American Double / Imperial IPA,356,12.0,Manayunk Brewing Company,Philadelphia,PA,northeast
690,1268,0.099,93.0,1674,Chaotic Double IPA,American Double / Imperial IPA,346,12.0,Manzanita Brewing Company,Santee,CA,west
691,1269,0.08,88.0,1673,Manzanita IPA,American IPA,346,12.0,Manzanita Brewing Company,Santee,CA,west
692,1270,0.06,25.0,1672,Riverwalk Blonde Ale,American Blonde Ale,346,12.0,Manzanita Brewing Company,Santee,CA,west
693,1271,0.095,49.0,1671,Gillespie Brown Ale,American Brown Ale,346,12.0,Manzanita Brewing Company,Santee,CA,west
694,1272,0.066,44.0,1670,Manzanita Pale Ale,American Pale Ale (APA),346,12.0,Manzanita Brewing Company,Santee,CA,west
695,1280,0.05,20.0,2308,River House,Saison / Farmhouse Ale,161,16.0,Martin House Brewing Company,Fort Worth,TX,south
696,1281,0.065,47.0,2268,Pretzel Stout,American Stout,161,16.0,Martin House Brewing Company,Fort Worth,TX,south
697,1282,0.05,35.0,2197,Rubberneck Red,American Amber / Red Ale,161,16.0,Martin House Brewing Company,Fort Worth,TX,south
698,1288,0.065,60.0,1831,Our Legacy IPA,American IPA,299,12.0,Matt Brewing Company,Utica,NY,northeast
699,1296,0.05,12.0,773,Blueberry Blonde Ale,American Blonde Ale,299,12.0,Matt Brewing Company,Utica,NY,northeast
700,1301,0.051,20.0,1578,Lahaina Town Brown,American Brown Ale,375,12.0,Maui Brewing Company,Lahaina,HI,south
701,1306,0.06,24.0,690,Sobrehumano Palena'ole,American Amber / Red Ale,375,12.0,Maui Brewing Company,Lahaina,HI,south
702,1307,0.05,12.0,547,La Perouse White,Witbier,375,12.0,Maui Brewing Company,Lahaina,HI,south
703,1308,0.068,68.0,435,Flyin' HI.P.Hay,American IPA,375,12.0,Maui Brewing Company,Lahaina,HI,south
704,1309,0.055,15.0,313,Mana Wheat,American Pale Wheat Ale,375,12.0,Maui Brewing Company,Lahaina,HI,south
705,1310,0.045,18.0,33,Bikini Blonde Lager,Munich Helles Lager,375,12.0,Maui Brewing Company,Lahaina,HI,south
706,1311,0.057,30.0,32,CoCoNut Porter,American Porter,375,12.0,Maui Brewing Company,Lahaina,HI,south
707,1312,0.062,65.0,31,Big Swell IPA,American IPA,375,12.0,Maui Brewing Company,Lahaina,HI,south
708,1313,0.037000000000000005,34.0,1237,Pit Stop Chocolate Porter,American Porter,448,12.0,Mavericks Beer Company,Half Moon Bay,CA,west
709,1314,0.037000000000000005,21.0,1236,Pace Setter Belgian Style Wit,Witbier,448,12.0,Mavericks Beer Company,Half Moon Bay,CA,west
710,1315,0.037000000000000005,53.0,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),448,12.0,Mavericks Beer Company,Half Moon Bay,CA,west
711,1319,0.07200000000000001,75.0,2186,Tsunami IPA,American IPA,203,19.2,Mehana Brewing Co.,Hilo,HI,south
712,1321,0.042,22.0,2184,Humpback Blonde Ale,American Blonde Ale,203,12.0,Mehana Brewing Co.,Hilo,HI,south
713,1322,0.052000000000000005,27.0,2178,Hawaiian Crow Porter,American Porter,203,12.0,Mehana Brewing Co.,Hilo,HI,south
714,1323,0.052000000000000005,23.0,2177,Volcano Red Ale,American Amber / Red Ale,203,12.0,Mehana Brewing Co.,Hilo,HI,south
715,1324,0.054000000000000006,42.0,2176,Mauna Kea Pale Ale,American Pale Ale (APA),203,12.0,Mehana Brewing Co.,Hilo,HI,south
716,1325,0.053,11.0,1508,Shark Bait,Fruit / Vegetable Beer,393,12.0,Miami Brewing Company,Miami,FL,south
717,1326,0.053,30.0,1507,Gator Tail Brown Ale,American Brown Ale,393,12.0,Miami Brewing Company,Miami,FL,south
718,1327,0.071,62.0,1506,Miami Vice IPA,American IPA,393,12.0,Miami Brewing Company,Miami,FL,south
719,1328,0.053,16.0,1325,Big Rod Coconut Ale,American Blonde Ale,393,12.0,Miami Brewing Company,Miami,FL,south
720,1330,0.063,61.0,2093,Pleasure Town,American IPA,223,12.0,Midnight Sun Brewing Company,Anchorage,AK,west
721,1331,0.063,61.0,1814,Pleasure Town IPA,American IPA,223,12.0,Midnight Sun Brewing Company,Anchorage,AK,west
722,1332,0.048,12.0,587,Snowshoe White Ale,Witbier,223,12.0,Midnight Sun Brewing Company,Anchorage,AK,west
723,1333,0.05,24.0,586,Kodiak Brown Ale,American Brown Ale,223,12.0,Midnight Sun Brewing Company,Anchorage,AK,west
724,1334,0.057,70.0,434,Sockeye Red IPA,American IPA,223,12.0,Midnight Sun Brewing Company,Anchorage,AK,west
725,1335,0.08,100.0,2668,Habitus (2014),American Double / Imperial IPA,3,16.0,Mike Hess Brewing Company,San Diego,CA,west
726,1336,0.075,85.0,2667,Solis,American IPA,3,16.0,Mike Hess Brewing Company,San Diego,CA,west
727,1337,0.06,24.0,2666,Jucundus,Wheat Ale,3,16.0,Mike Hess Brewing Company,San Diego,CA,west
728,1338,0.08,100.0,2664,Habitus,American Double / Imperial IPA,3,16.0,Mike Hess Brewing Company,San Diego,CA,west
729,1340,0.058,28.0,2662,Claritas,Kölsch,3,16.0,Mike Hess Brewing Company,San Diego,CA,west
730,1346,0.043,8.0,2530,Daft Funk,Berliner Weissbier,65,24.0,Mikerphone Brewing,Chicago,IL,south
731,1354,0.087,80.0,1884,Hop Freak,American Double / Imperial IPA,284,16.0,Milwaukee Brewing Company,Milwaukee,WI,midwest
732,1355,0.051,24.0,1272,Louie's Demise Amber Ale,American Amber / Red Ale,284,16.0,Milwaukee Brewing Company,Milwaukee,WI,midwest
733,1356,0.075,51.0,1080,Hop Happy,American IPA,284,16.0,Milwaukee Brewing Company,Milwaukee,WI,midwest
734,1357,0.065,20.0,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,284,16.0,Milwaukee Brewing Company,Milwaukee,WI,midwest
735,1359,0.048,18.0,172,Flaming Damsel Lager (2010),Vienna Lager,284,16.0,Milwaukee Brewing Company,Milwaukee,WI,midwest
736,1360,0.051,24.0,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,284,16.0,Milwaukee Brewing Company,Milwaukee,WI,midwest
737,1375,0.068,66.0,2441,Mission IPA,American IPA,98,32.0,Mission Brewery,San Diego,CA,west
738,1376,0.048,44.0,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),98,32.0,Mission Brewery,San Diego,CA,west
739,1377,0.092,75.0,1459,Shipwrecked Double IPA,American Double / Imperial IPA,98,32.0,Mission Brewery,San Diego,CA,west
740,1385,0.075,85.0,2159,City of the Sun,American IPA,209,16.0,Modern Times Beer,San Diego,CA,west
741,1386,0.068,75.0,2157,Booming Rollers,American IPA,209,16.0,Modern Times Beer,San Diego,CA,west
742,1387,0.052000000000000005,50.0,2156,Oneida,American Pale Ale (APA),209,16.0,Modern Times Beer,San Diego,CA,west
743,1388,0.067,75.0,2154,Aurora ,American Amber / Red Ale,209,16.0,Modern Times Beer,San Diego,CA,west
744,1389,0.055,30.0,1495,Lomaland,Saison / Farmhouse Ale,209,16.0,Modern Times Beer,San Diego,CA,west
745,1390,0.047,46.0,1494,Fortunate Islands,American Pale Wheat Ale,209,16.0,Modern Times Beer,San Diego,CA,west
746,1391,0.058,40.0,1493,Black House,American Stout,209,16.0,Modern Times Beer,San Diego,CA,west
747,1392,0.065,115.0,1492,Blazing World,American Amber / Red Ale,209,16.0,Modern Times Beer,San Diego,CA,west
748,1397,0.056,28.0,1907,Montauk Summer Ale,American Blonde Ale,276,12.0,Montauk Brewing Company,Montauk,NY,northeast
749,1398,0.06,49.0,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),276,12.0,Montauk Brewing Company,Montauk,NY,northeast
750,1399,0.056,18.0,1756,When Helles Freezes Over,Munich Helles Lager,326,12.0,Morgan Street Brewery,Saint Louis,MO,midwest
751,1400,0.049,24.0,1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,326,12.0,Morgan Street Brewery,Saint Louis,MO,midwest
752,1401,0.047,14.0,1052,Honey Wheat,American Pale Wheat Ale,326,12.0,Morgan Street Brewery,Saint Louis,MO,midwest
753,1402,0.046,24.0,1051,Black Bear Dark Lager,Schwarzbier,326,12.0,Morgan Street Brewery,Saint Louis,MO,midwest
754,1403,0.05,35.0,1046,Golden Pilsner,German Pilsener,326,12.0,Morgan Street Brewery,Saint Louis,MO,midwest
755,1404,0.052000000000000005,21.0,2413,Cali Creamin',Cream Ale,111,12.0,Mother Earth Brew Company,Vista,CA,west
756,1407,0.052000000000000005,21.0,2237,Towhead,American Blonde Ale,188,12.0,Mother's Brewing,Springfield,MO,midwest
757,1408,0.07,70.0,2208,Lil' Helper,American IPA,188,12.0,Mother's Brewing,Springfield,MO,midwest
758,1418,0.053,10.0,421,Mustang Golden Ale,American Blonde Ale,366,12.0,Mustang Brewing Company,Mustang,OK,south
759,1419,0.053,14.0,420,Washita Wheat,American Pale Wheat Ale,366,12.0,Mustang Brewing Company,Mustang,OK,south
760,1420,0.037000000000000005,10.0,2345,Gansett Light,Light Lager,143,16.0,Narragansett Brewing Company,Providence,RI,northeast
761,1421,0.052000000000000005,30.0,2224,Bohemian Pils,American Pilsner,143,16.0,Narragansett Brewing Company,Providence,RI,northeast
762,1422,0.053,30.0,1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,143,16.0,Narragansett Brewing Company,Providence,RI,northeast
763,1423,0.086,35.0,1291,Narragansett Bohemian Pilsner,German Pilsener,143,16.0,Narragansett Brewing Company,Providence,RI,northeast
764,1424,0.042,24.0,1093,Narragansett Summer Ale,American Pale Wheat Ale,143,12.0,Narragansett Brewing Company,Providence,RI,northeast
765,1425,0.05,22.0,580,Narragansett Cream Ale,Cream Ale,143,16.0,Narragansett Brewing Company,Providence,RI,northeast
766,1427,0.07,22.0,316,Narragansett Porter,American Porter,143,16.0,Narragansett Brewing Company,Providence,RI,northeast
767,1428,0.065,32.0,315,Narragansett Bock,Bock,143,16.0,Narragansett Brewing Company,Providence,RI,northeast
768,1429,0.055,15.0,314,Narragansett Fest Lager,Märzen / Oktoberfest,143,16.0,Narragansett Brewing Company,Providence,RI,northeast
769,1432,0.085,86.0,1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,387,16.0,Natian Brewery,Portland,OR,west
770,1433,0.085,86.0,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,387,16.0,Natian Brewery,Portland,OR,west
771,1436,0.061,11.0,1705,Wick For Brains,Pumpkin Ale,337,12.0,Nebraska Brewing Company,Papillion,NE,midwest
772,1437,0.065,65.0,1148,Nebraska India Pale Ale,American IPA,337,12.0,Nebraska Brewing Company,Papillion,NE,midwest
773,1438,0.048,10.0,1147,EOS Hefeweizen,Hefeweizen,337,12.0,Nebraska Brewing Company,Papillion,NE,midwest
774,1439,0.048,15.0,1146,Brunette Nut Brown Ale,English Brown Ale,337,12.0,Nebraska Brewing Company,Papillion,NE,midwest
775,1440,0.057,29.0,1145,Cardinal Pale Ale,American Pale Ale (APA),337,12.0,Nebraska Brewing Company,Papillion,NE,midwest
776,1443,0.045,40.0,2475,Slow Ride,American IPA,82,12.0,New Belgium Brewing Company,Fort Collins,CO,west
777,1444,0.065,70.0,2230,Ranger IPA,American IPA,82,12.0,New Belgium Brewing Company,Fort Collins,CO,west
778,1445,0.05,29.0,1987,Shift,American Pale Lager,82,12.0,New Belgium Brewing Company,Fort Collins,CO,west
779,1446,0.056,21.0,1978,1554 Black Lager,Euro Dark Lager,82,12.0,New Belgium Brewing Company,Fort Collins,CO,west
780,1451,0.052000000000000005,18.0,1586,Fat Tire Amber Ale,American Amber / Red Ale,82,12.0,New Belgium Brewing Company,Fort Collins,CO,west
781,1452,0.05,29.0,952,Shift (1),American Pale Lager,82,12.0,New Belgium Brewing Company,Fort Collins,CO,west
782,1453,0.052000000000000005,18.0,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,82,12.0,New Belgium Brewing Company,Fort Collins,CO,west
783,1457,0.065,70.0,115,Ranger IPA (Current),American IPA,82,12.0,New Belgium Brewing Company,Fort Collins,CO,west
784,1459,0.052000000000000005,18.0,71,Fat Tire Amber Ale (2008),American Amber / Red Ale,82,12.0,New Belgium Brewing Company,Fort Collins,CO,west
785,1460,0.034,6.0,1417,Weiss Trash Culture,Berliner Weissbier,410,12.0,New England Brewing Company,Woodbridge,CT,northeast
786,1465,0.08800000000000001,85.0,320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,410,12.0,New England Brewing Company,Woodbridge,CT,northeast
787,1467,0.08800000000000001,85.0,42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,410,16.0,New England Brewing Company,Woodbridge,CT,northeast
788,1477,0.056,20.0,2043,Skylight,Dunkelweizen,241,12.0,New Republic Brewing Company,College Station,TX,south
789,1478,0.056,30.0,2042,Kadigan,American Blonde Ale,241,12.0,New Republic Brewing Company,College Station,TX,south
790,1479,0.052000000000000005,50.0,2041,Dammit Jim!,American Amber / Red Ale,241,12.0,New Republic Brewing Company,College Station,TX,south
791,1482,0.042,35.0,2050,Cream Ale,Cream Ale,238,12.0,Newburgh Brewing Company,Newburgh,NY,northeast
792,1487,0.051,31.0,1622,Jam Session,American Pale Ale (APA),359,16.0,NoDa Brewing Company,Charlotte,NC,south
793,1488,0.07200000000000001,80.0,1621,Hop Drop 'N Roll IPA,American IPA,359,16.0,NoDa Brewing Company,Charlotte,NC,south
794,1493,0.045,50.0,2692,Get Together,American IPA,0,16.0,NorthGate Brewing ,Minneapolis,MN,midwest
795,1494,0.049,26.0,2691,Maggie's Leap,Milk / Sweet Stout,0,16.0,NorthGate Brewing ,Minneapolis,MN,midwest
796,1495,0.048,19.0,2690,Wall's End,English Brown Ale,0,16.0,NorthGate Brewing ,Minneapolis,MN,midwest
797,1496,0.06,38.0,2689,Pumpion,Pumpkin Ale,0,16.0,NorthGate Brewing ,Minneapolis,MN,midwest
798,1497,0.06,25.0,2688,Stronghold,American Porter,0,16.0,NorthGate Brewing ,Minneapolis,MN,midwest
799,1498,0.056,47.0,2687,Parapet ESB,Extra Special / Strong Bitter (ESB),0,16.0,NorthGate Brewing ,Minneapolis,MN,midwest
800,1501,0.063,42.0,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),450,16.0,Northwest Brewing Company,Pacific,WA,west
801,1507,0.061,66.0,1258,5 Day IPA,American IPA,442,12.0,O'Fallon Brewery,O'Fallon,MO,midwest
802,1508,0.051,7.0,128,O'Fallon Wheach,Fruit / Vegetable Beer,442,12.0,O'Fallon Brewery,O'Fallon,MO,midwest
803,1509,0.067,70.0,2331,Watershed IPA,American IPA,150,12.0,Oakshire Brewing,Eugene,OR,west
804,1510,0.054000000000000006,24.0,1669,Oakshire Amber Ale,American Amber / Red Ale,150,12.0,Oakshire Brewing,Eugene,OR,west
805,1511,0.058,27.0,1668,Overcast Espresso Stout,American Stout,150,12.0,Oakshire Brewing,Eugene,OR,west
806,1512,0.067,70.0,999,Watershed IPA (2013),American IPA,150,12.0,Oakshire Brewing,Eugene,OR,west
807,1513,0.08199999999999999,25.0,2247,Lake Monster,Baltic Porter,184,16.0,Oasis Texas Brewing Company,Austin,TX,south
808,1514,0.049,27.0,2071,London Homesick Ale,English Bitter,184,12.0,Oasis Texas Brewing Company,Austin,TX,south
809,1515,0.048,35.0,2070,Luchesa Lager,Keller Bier / Zwickel Bier,184,12.0,Oasis Texas Brewing Company,Austin,TX,south
810,1521,0.092,72.0,2335,Perpetual Darkness,Belgian Strong Dark Ale,148,12.0,Odyssey Beerwerks,Arvada,CO,west
811,1522,0.087,29.0,2334,Clan Warrior,Scotch Ale / Wee Heavy,148,12.0,Odyssey Beerwerks,Arvada,CO,west
812,1523,0.054000000000000006,36.0,2333,Psycho Penguin Vanilla Porter,American Porter,148,12.0,Odyssey Beerwerks,Arvada,CO,west
813,1528,0.095,19.0,1059,The Hole in Hadrian's Wall,Scottish Ale,471,16.0,Okoboji Brewing Company,Spirit Lake,IA,midwest
814,1529,0.065,26.0,1058,33 Select Brown Ale,American Brown Ale,471,16.0,Okoboji Brewing Company,Spirit Lake,IA,midwest
815,1530,0.06,29.0,603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,471,16.0,Okoboji Brewing Company,Spirit Lake,IA,midwest
816,1531,0.05,45.0,602,Boji Blue Pale Ale,American Pale Ale (APA),471,16.0,Okoboji Brewing Company,Spirit Lake,IA,midwest
817,1532,0.057,26.0,601,Winter Games Select #32 Stout,American Stout,471,16.0,Okoboji Brewing Company,Spirit Lake,IA,midwest
818,1533,0.05,23.0,600,Boji Beach Golden Rye Ale,Rye Beer,471,16.0,Okoboji Brewing Company,Spirit Lake,IA,midwest
819,1535,0.065,65.0,1487,Falling Down Brown Ale,American Brown Ale,301,16.0,Old Forge Brewing Company,Danville,PA,northeast
820,1538,0.046,20.0,1394,Old Forge Pumpkin Ale,Pumpkin Ale,301,16.0,Old Forge Brewing Company,Danville,PA,northeast
821,1551,0.049,35.0,2302,Pinner Throwback IPA,American IPA,166,12.0,Oskar Blues Brewery,Longmont,CO,west
822,1559,0.065,65.0,1444,Dale's Pale Ale,American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont,CO,west
823,1561,0.053,35.0,1167,Mama's Little Yella Pils,Czech Pilsener,166,19.2,Oskar Blues Brewery,Longmont,CO,west
824,1566,0.065,65.0,892,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont,CO,west
825,1567,0.065,65.0,828,Dale's Pale Ale (2012),American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont,CO,west
826,1568,0.087,85.0,806,Gordon Imperial Red (2010),American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont,CO,west
827,1569,0.065,65.0,755,Dale's Pale Ale (2011),American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont,CO,west
828,1570,0.065,65.0,754,Dale's Pale Ale (2010),American Pale Ale (APA),166,12.0,Oskar Blues Brewery,Longmont,CO,west
829,1571,0.087,85.0,726,G'KNIGHT (16 oz.),American Double / Imperial IPA,166,16.0,Oskar Blues Brewery,Longmont,CO,west
830,1574,0.08,70.0,585,HGH (Home Grown Hops): Part Duh,American Strong Ale,166,12.0,Oskar Blues Brewery,Longmont,CO,west
831,1576,0.09,60.0,391,One Hit Wonder,American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont,CO,west
832,1577,0.087,85.0,388,G'KNIGHT (12 oz.),American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont,CO,west
833,1578,0.099,98.0,8,Ten Fidy Imperial Stout,Russian Imperial Stout,166,12.0,Oskar Blues Brewery,Longmont,CO,west
834,1580,0.099,100.0,6,GUBNA Imperial IPA,American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont,CO,west
835,1581,0.08,35.0,5,Old Chub,Scottish Ale,166,12.0,Oskar Blues Brewery,Longmont,CO,west
836,1582,0.087,85.0,4,Gordon Ale (2009),American Double / Imperial IPA,166,12.0,Oskar Blues Brewery,Longmont,CO,west
837,1584,0.092,85.0,805,Gordon (2005),American Double / Imperial IPA,503,12.0,Oskar Blues Brewery,Lyons,CO,west
838,1585,0.095,98.0,804,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,503,12.0,Oskar Blues Brewery,Lyons,CO,west
839,1586,0.099,98.0,803,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,503,12.0,Oskar Blues Brewery,Lyons,CO,west
840,1587,0.08,35.0,787,Old Chub (2008),Scottish Ale,503,12.0,Oskar Blues Brewery,Lyons,CO,west
841,1588,0.08,35.0,786,Old Chub (2004),Scottish Ale,503,12.0,Oskar Blues Brewery,Lyons,CO,west
842,1589,0.08,35.0,785,Old Chub (2003),Scottish Ale,503,12.0,Oskar Blues Brewery,Lyons,CO,west
843,1590,0.065,65.0,745,Dale's Pale Ale (2008),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons,CO,west
844,1591,0.065,65.0,744,Dale's Pale Ale (2006),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons,CO,west
845,1592,0.065,65.0,743,Dale's Pale Ale (2004),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons,CO,west
846,1593,0.065,65.0,742,Dale's Pale Ale (2003),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons,CO,west
847,1594,0.065,65.0,741,Dale's Pale Ale (2002),American Pale Ale (APA),503,12.0,Oskar Blues Brewery,Lyons,CO,west
848,1596,0.087,60.0,733,Gordon Beer (2006),American Double / Imperial IPA,503,12.0,Oskar Blues Brewery,Lyons,CO,west
849,1597,0.087,85.0,1533,G'KNIGHT,American Double / Imperial IPA,389,12.0,Oskar Blues Brewery (North Carol...,Brevard,NC,south
850,1598,0.099,98.0,1532,Ten Fidy,Russian Imperial Stout,389,12.0,Oskar Blues Brewery (North Carol...,Brevard,NC,south
851,1599,0.08,85.0,1328,Deviant Dale's IPA,American Double / Imperial IPA,389,16.0,Oskar Blues Brewery (North Carol...,Brevard,NC,south
852,1603,0.055,45.0,1908,Fresh Slice White IPA,American White IPA,275,12.0,Otter Creek Brewing,Middlebury,VT,northeast
853,1604,0.055,55.0,1946,Overgrown American Pale Ale,American Pale Ale (APA),261,12.0,Otter Creek Brewing,Waterbury,VT,northeast
854,1605,0.04,39.0,1961,Ozark American Pale Ale,American Pale Ale (APA),259,12.0,Ozark Beer Company,Rogers,AR,south
855,1608,0.052000000000000005,23.0,1268,Rustic Red,Irish Red Ale,441,16.0,Pateros Creek Brewing Company,Fort Collins,CO,west
856,1609,0.053,48.0,697,Stimulator Pale Ale,American Pale Ale (APA),441,16.0,Pateros Creek Brewing Company,Fort Collins,CO,west
857,1610,0.045,22.0,696,Old Town Ale,Kölsch,441,16.0,Pateros Creek Brewing Company,Fort Collins,CO,west
858,1611,0.044,28.0,695,Car 21,English Bitter,441,16.0,Pateros Creek Brewing Company,Fort Collins,CO,west
859,1612,0.05,24.0,694,Cache La Porter,American Porter,441,16.0,Pateros Creek Brewing Company,Fort Collins,CO,west
860,1613,0.042,35.0,1805,Rodeo Rye Pale Ale,American Pale Ale (APA),307,12.0,Payette Brewing Company,Garden City,ID,west
861,1614,0.062,65.0,1048,Outlaw IPA,American IPA,307,12.0,Payette Brewing Company,Garden City,ID,west
862,1616,0.048,35.0,890,Payette Pale Ale,American Pale Ale (APA),307,12.0,Payette Brewing Company,Garden City,ID,west
863,1617,0.055,25.0,775,Mutton Buster,American Brown Ale,307,12.0,Payette Brewing Company,Garden City,ID,west
864,1620,0.05,61.0,1930,Summer Session Ale,American Pale Wheat Ale,266,12.0,Peak Organic Brewing Company,Portland,ME,northeast
865,1621,0.04,12.0,2238,Lobo Lito,Light Lager,187,12.0,Pedernales Brewing Company,Fredericksburg,TX,south
